Negbin,1,30,-3,3,10000,0.9427,0.867779737,NaN,0.729
Negbin,1,30,0.1,2.2,10000,0.9038,0.9188,NaN,0.6581
Negbin,1,30,2.3,0.7,10000,0.9014,0.8515,NaN,0.655
Negbin,1,100,-3,3,10000,0.9286,0.955932544,NaN,0.6399
Negbin,1,100,0.1,2.2,10000,0.9018,0.9504,NaN,0.5987
Negbin,1,100,2.3,0.7,10000,0.9044,0.8942,NaN,0.601
Negbin,1,1000,-3,3,10000,0.908,0.987,NaN,0.5699
Negbin,1,1000,0.1,2.2,10000,0.902,0.9663,NaN,0.5443
Negbin,1,1000,2.3,0.7,10000,0.9021,0.9108,NaN,0.5537
Negbin,2,30,-3,3,10000,0.605,0.58044164,NaN,0.997596876
Negbin,2,30,0.1,2.2,10000,0.868,0.8877,NaN,0.9867
Negbin,2,30,2.3,0.7,10000,0.8888,0.841,NaN,0.9849
Negbin,2,100,-3,3,10000,0.5182,0.814165569,NaN,0.9861
Negbin,2,100,0.1,2.2,10000,0.84,0.9226,NaN,0.9789
Negbin,2,100,2.3,0.7,10000,0.8901,0.8843,NaN,0.98
Negbin,2,1000,-3,3,10000,0.4552,0.899,NaN,0.9546
Negbin,2,1000,0.1,2.2,10000,0.8299,0.9507,NaN,0.9499
Negbin,2,1000,2.3,0.7,10000,0.8825,0.9031,NaN,0.9533
Negbin,3,30,-3,3,10000,0.434,0.451187054,NaN,0.999296199
Negbin,3,30,0.1,2.2,10000,0.8268,0.855,NaN,0.9892
Negbin,3,30,2.3,0.7,10000,0.8841,0.8281,NaN,0.989
Negbin,3,100,-3,3,10000,0.3777,0.761344884,NaN,0.9866
Negbin,3,100,0.1,2.2,10000,0.7915,0.9052,NaN,0.9551
Negbin,3,100,2.3,0.7,10000,0.8689,0.8692,NaN,0.9542
Negbin,3,1000,-3,3,10000,0.3358,0.8766,NaN,0.9527
Negbin,3,1000,0.1,2.2,10000,0.7651,0.9357,NaN,0.95
Negbin,3,1000,2.3,0.7,10000,0.8672,0.902,NaN,0.9492
Negbin,5,30,-3,3,10000,0.2997,0.31678848,NaN,0.999591878
Negbin,5,30,0.1,2.2,10000,0.7441,0.797459492,NaN,0.9403
Negbin,5,30,2.3,0.7,10000,0.8587,0.8009,NaN,0.9396
Negbin,5,100,-3,3,10000,0.2716,0.696054188,NaN,0.9547
Negbin,5,100,0.1,2.2,10000,0.6973,0.8655,NaN,0.9438
Negbin,5,100,2.3,0.7,10000,0.8451,0.8624,NaN,0.9466
Negbin,5,1000,-3,3,10000,0.2471,0.8579,NaN,0.9526
Negbin,5,1000,0.1,2.2,10000,0.667,0.9188,NaN,0.9512
Negbin,5,1000,2.3,0.7,10000,0.838,0.9004,NaN,0.9483
Neyman,1,30,-3,3,10000,0.9427,0.867779737,NaN,0.729
Neyman,1,30,0.1,2.2,10000,0.9038,0.9188,NaN,0.6581
Neyman,1,30,2.3,0.7,10000,0.9014,0.8515,NaN,0.655
Neyman,1,100,-3,3,10000,0.9286,0.955932544,NaN,0.6399
Neyman,1,100,0.1,2.2,10000,0.9018,0.9504,NaN,0.5987
Neyman,1,100,2.3,0.7,10000,0.9044,0.8942,NaN,0.601
Neyman,1,1000,-3,3,10000,0.908,0.987,NaN,0.5699
Neyman,1,1000,0.1,2.2,10000,0.902,0.9663,NaN,0.5443
Neyman,1,1000,2.3,0.7,10000,0.9021,0.9108,NaN,0.5537
Neyman,2,30,-3,3,10000,0.7187,0.640117994,NaN,0.997996193
Neyman,2,30,0.1,2.2,10000,0.9006,0.9047,NaN,0.978
